Loan_ID,Delinquencies_2yrs,Earliest_credit_line,Inquiries_last_6mths,Months_Since_Last_Delinquency,Months_Since_Last_Record,Open_Account,Public_Records,Revolving_Balance,Revolving_Utilization,Total_Accounts,Total_Payment,Total_Payment_Inv,Total_Received_Principal,Total_Received_Interest,Total_Received_Late_Fee,Recoveries,Collection_Recovery_Fee,Last_Payment_Date,Payment_Status,Last_Payment_Amnt,Last_Credit_Pull_Date
684732,0,1998-10-01,0,0,0,8,0,8748,0.34,23,18246.58,9291.22,10034.76,8191.74,0,20.08,0,2013-09-01,Completed,608.22,2016-05-01
684733,0,2006-07-01,0,0,0,9,0,6543,0.83,17,5861.315462,5861.32,5000,861.32,0,0,0,2013-08-01,Completed,1284.05,2015-07-01
684740,0,1996-05-01,1,0,0,7,0,3082,0.1,14,11219.60102,11219.6,10400,819.6,0,0,0,2013-02-01,Completed,4303.33,2013-03-01
684790,0,1999-11-01,1,66,0,3,0,883,0.34,10,7176.130915,7176.13,5000,2176.13,0,0,0,2014-10-01,Completed,2000.73,2016-05-01
684807,0,2000-06-01,0,56,0,9,0,6657,0.25,20,9292.935443,9292.94,8000,1292.94,0,0,0,2014-03-01,Completed,266.74,2014-03-01
684811,0,1992-10-01,2,0,0,13,0,11456,0.22,21,5413.622293,5413.62,5300,113.62,0,0,0,2011-08-01,Completed,4775.16,2016-04-01
684817,0,1997-11-01,2,0,0,6,0,4228,0.37,8,4403.060353,4403.06,4000,403.06,0,0,0,2013-05-01,Completed,1321.24,2016-05-01
684843,1,2000-09-01,2,16,0,9,0,399,0.04,15,5358.493259,5358.49,4800,558.49,0,0,0,2014-03-01,Completed,153.74,2014-03-01
684855,2,2000-01-01,1,3,113,6,1,3903,0.4,15,12656.14,2977.91,5118.12,6642.27,26.73,869.02,8.47,2013-01-01,Completed,535.24,2013-12-01
684868,0,1991-04-01,0,0,0,7,0,8432,0.34,23,40871.97978,40791.75,28000,12871.98,0,0,0,2016-03-01,Completed,680.59,2016-03-01
684880,0,1990-05-01,0,0,0,6,0,15465,0.33,30,23776.8671,23670.72,22400,1376.87,0,0,0,2011-09-01,Completed,21262.45,2011-10-01
684950,0,2008-02-01,0,0,0,6,0,2307,0.33,7,6789.658999,6789.66,6000,789.66,0,0,0,2012-09-01,Completed,3453.36,2016-02-01
684976,0,2004-06-01,0,0,0,7,0,8108,0.49,11,12090.13806,12090.14,10000,2090.14,0,0,0,2012-07-01,Completed,8359.41,2013-11-01
684988,0,1990-10-01,0,52,0,7,0,22223,0.87,15,44029.75241,44029.75,35000,9029.75,0,0,0,2013-11-01,Completed,2942.35,2013-11-01
685022,0,2002-05-01,0,0,0,16,0,4228,0.16,17,8358.22,8358.22,5507.59,1972.88,0,877.75,8.78,2014-02-01,Completed,263.87,2014-04-01
685037,0,2002-08-01,1,0,0,5,0,6770,0.54,11,14280.58,14195.53,10000,4280.58,0,0,0,2015-03-01,Completed,2951.42,2015-04-01
685046,0,2004-01-01,0,0,0,8,0,12189,0.76,15,18985.7302,18985.73,16750,2235.73,0,0,0,2012-03-01,Completed,12574.21,2014-07-01
685052,0,2005-12-01,0,0,0,13,0,4272,0.66,14,4444.508409,4444.51,4000,444.51,0,0,0,2012-06-01,Completed,2620.23,2014-11-01
685078,0,1997-06-01,1,0,0,7,0,22629,0.56,24,21134.94859,21134.95,18000,3134.95,0,0,0,2014-03-01,Completed,599.85,2014-03-01
685085,0,1997-12-01,0,0,0,12,0,7978,0.28,20,6733.72075,6733.72,6000,733.72,0,0,0,2014-02-01,Completed,388.84,2014-02-01
685139,0,2003-07-01,0,0,0,7,0,13695,0.49,13,4343.766207,4343.77,4000,343.77,0,0,0,2014-02-01,Completed,98.43,2015-04-01
685258,0,2003-06-01,1,0,0,3,0,2205,0.11,3,1164.39,1164.39,778.32,200.03,14.94,171.1,1.75,2011-11-01,Completed,15,2012-03-01
685289,0,1998-10-01,1,79,0,22,0,5391,0.5,36,5839.387504,5839.39,5000,839.39,0,0,0,2014-03-01,Completed,164.42,2014-05-01
685339,0,1985-10-01,0,0,0,11,0,20574,0.17,38,8780.43,8107.41,5930.15,2265.99,0,584.29,5.65,2014-06-01,Completed,210.66,2014-11-01
685376,0,2004-12-01,0,0,0,4,0,4834,0.48,5,12660.07778,12660.08,10000,2660.08,0,0,0,2014-03-01,Completed,361.78,2014-06-01
685438,0,1984-11-01,0,0,0,14,0,2231,0.09,23,11800.59818,11227.56,11000,800.6,0,0,0,2013-08-01,Completed,318.37,2013-08-01
685444,0,1998-02-01,0,0,0,6,0,27477,0.51,28,16360.15482,16301.73,14000,2360.15,0,0,0,2013-03-01,Completed,9528.6,2013-03-01
685450,0,2005-07-01,2,0,0,10,0,1132,0.09,15,8385.82,8372.76,4319.27,3398.25,0,668.3,6.45,2013-01-01,Completed,369.08,2013-05-01
685464,0,1979-09-01,0,0,0,14,0,23879,0.38,29,22189.72066,22189.72,19000,3189.72,0,0,0,2014-03-01,Completed,622.04,2016-03-01
685480,0,2007-01-01,0,0,0,7,0,13112,0.49,12,16535.87,16535.87,12485.94,3696.37,0,353.56,3.54,2013-11-01,Completed,522.04,2014-02-01
685481,0,1999-04-01,0,0,0,7,0,5390,0.29,20,5787.709998,5757.57,4800,987.71,0,0,0,2015-11-01,Completed,477.46,2016-02-01
685486,0,1999-11-01,0,30,0,7,0,8680,0.5,10,10016.04912,10016.05,8850,1166.05,0,0,0,2013-02-01,Completed,1003.39,2013-02-01
685488,0,2003-07-01,0,0,0,14,0,30195,0.83,30,35181.20844,12899.78,30000,5181.21,0,0,0,2012-04-01,Completed,712.39,2012-04-01
685502,0,1998-10-01,1,48,0,11,0,21479,0.78,22,19585.40016,19585.4,17400,2185.4,0,0,0,2011-12-01,Completed,16101.61,2011-12-01
685510,0,1992-05-01,0,43,0,9,0,52594,0.59,32,11678.77501,11678.78,10000,1678.78,0,0,0,2014-03-01,Completed,327.36,2016-05-01
685525,1,2000-06-01,2,13,0,10,0,36970,0.84,21,8558.929792,8558.93,8000,558.93,0,0,0,2012-08-01,Completed,50.99,2016-05-01
685536,0,1994-06-01,0,0,0,13,0,48311,0.71,32,11075.04514,11075.05,9925,1150.05,0,0,0,2014-01-01,Completed,942.52,2016-05-01
685540,0,1996-10-01,1,0,0,6,0,6281,0.17,23,3737.190941,3737.19,3600,137.19,0,0,0,2012-04-01,Completed,636.92,2016-05-01
685561,0,2000-08-01,2,46,0,5,0,714,0.45,10,2676.04,2676.04,2326.96,291.6,15,42.48,0.25,2014-02-01,Completed,77.53,2014-07-01
685572,0,2005-07-01,0,0,0,9,0,11625,0.58,10,11619.56,11619.56,8500,3119.56,0,0,0,2016-03-01,Completed,193.03,2016-05-01
685653,0,1984-02-01,0,36,0,8,0,22347,0.84,32,9343.056112,9313.86,8000,1343.06,0,0,0,2014-03-01,Completed,262.19,2015-07-01
685661,0,2000-05-01,0,0,0,17,0,13376,0.63,32,17456.96943,17456.97,15000,2456.97,0,0,0,2013-10-01,Completed,2871.13,2016-03-01
685677,0,2001-09-01,0,0,0,11,0,37200,0.66,20,23499.37391,23499.37,20000,3466.75,32.62,0,0,2014-01-01,Completed,1955.14,2015-09-01
685685,0,1999-01-01,0,33,0,9,0,16536,0.37,24,16851.80997,16819.4,13000,3851.81,0,0,0,2016-01-01,Completed,836.52,2016-01-01
685690,0,1997-10-01,0,0,0,7,0,16309,0.71,23,2231.722772,2231.72,2000,231.72,0,0,0,2014-01-01,Completed,189.49,2014-01-01
685712,0,1999-07-01,2,0,0,14,0,38190,0.08,37,6336.815716,6336.82,6000,336.82,0,0,0,2012-05-01,Completed,3980.03,2016-02-01
685713,0,1996-02-01,0,0,0,4,0,16451,0.58,13,11170.70557,11170.71,10000,1170.71,0,0,0,2013-08-01,Completed,2473.67,2014-10-01
685715,0,1990-05-01,0,48,0,14,0,53056,0.92,29,53127.21992,46338.31,35000,18127.22,0,0,0,2015-09-01,Completed,2911,2015-09-01
685795,0,2000-01-01,2,0,0,4,0,12807,0.51,13,17094.54342,17094.54,12000,5094.54,0,0,0,2016-04-01,Completed,284.26,2016-04-01
685799,0,2005-03-01,0,0,0,5,0,1034,0.69,6,2115.481383,2115.48,2000,115.48,0,0,0,2012-02-01,Completed,1396.78,2013-02-01
685850,0,1978-09-01,0,0,0,7,0,15528,0.32,31,10917.67176,10917.67,10000,917.67,0,0,0,2014-03-01,Completed,315.05,2014-03-01
685852,0,1992-06-01,0,0,0,8,0,84250,0.39,29,46466.16483,46427.44,30000,16466.16,0,0,0,2014-07-01,Completed,15763.13,2016-05-01
685859,1,1990-06-01,1,13,0,12,0,9533,0.4,38,11553.73753,11553.74,10000,1553.74,0,0,0,2014-03-01,Completed,325.97,2015-12-01
685886,0,2000-02-01,3,0,0,13,0,50342,0.93,26,36121.42167,35979.14,30000,6121.42,0,0,0,2012-03-01,Completed,27105.22,2016-05-01
685951,0,1996-01-01,0,61,0,7,0,10954,0.35,17,43067.79461,38861.51,35000,8067.79,0,0,0,2012-08-01,Completed,28895.37,2012-09-01
685965,0,1993-10-01,1,0,0,6,0,24358,0.76,19,33600.94,33428.48,21757.87,11059.5,0,783.57,141.04,2015-08-01,Completed,621.77,2016-03-01
686059,1,2001-05-01,0,17,0,7,0,6257,0.75,15,6609.628571,6609.63,6000,609.63,0,0,0,2012-05-01,Completed,4080.52,2012-05-01
686062,0,1997-06-01,1,0,0,19,0,64557,0.57,32,13044.3128,13044.31,10000,3044.31,0,0,0,2014-06-01,Completed,4492.26,2014-07-01
686069,1,1983-04-01,0,19,0,9,0,1490,0.06,26,6191.010607,6191.01,6000,191.01,0,0,0,2012-02-01,Completed,1884.21,2015-08-01
686089,0,1999-08-01,0,0,0,8,0,267,0,19,8548.411696,8548.41,8000,548.41,0,0,0,2013-02-01,Completed,266.84,2016-04-01
686168,0,1993-09-01,1,62,0,8,0,5291,0.56,18,13617.26404,13617.26,12000,1617.26,0,0,0,2012-04-01,Completed,10322.89,2016-05-01
686170,0,1976-06-01,0,0,0,14,0,2994,0.06,30,7177.790005,7177.79,6000,1177.79,0,0,0,2016-03-01,Completed,119.62,2016-03-01
686196,0,1996-08-01,0,0,0,20,0,28012,0.45,53,12503.13726,12503.14,11200,1303.14,0,0,0,2014-03-01,Completed,372.25,2014-03-01
686219,0,1995-01-01,1,0,0,10,0,24049,0.5,36,30017.32479,29883.89,25000,5017.32,0,0,0,2012-08-01,Completed,20383.14,2016-04-01
686223,0,1990-09-01,0,0,0,7,0,17943,0.44,25,6550.577356,6550.58,6000,550.58,0,0,0,2014-03-01,Completed,204.65,2016-05-01
686232,0,2002-12-01,1,50,0,14,0,10374,0.64,24,11470.7184,11470.72,9600,1870.72,0,0,0,2012-07-01,Completed,7981.25,2016-05-01
686248,0,1987-10-01,0,27,0,7,0,63071,0.93,18,15352.47406,15352.47,12000,3352.47,0,0,0,2014-03-01,Completed,438.24,2014-03-01
686253,0,2007-02-01,1,0,0,4,0,1805,0.5,7,5991.425199,5991.43,5625,366.43,0,0,0,2011-09-01,Completed,5348.58,2012-03-01
686263,0,1995-02-01,0,0,0,20,0,41895,0.85,38,11068.67066,11068.67,9600,1468.67,0,0,0,2013-05-01,Completed,3284.63,2014-09-01
686283,0,2003-05-01,1,0,0,7,0,8818,0.79,19,9980.373278,9980.37,8500,1480.37,0,0,0,2014-03-01,Completed,284.39,2015-11-01
686306,0,1999-03-01,0,0,0,11,0,83506,0.53,27,11414.44143,11199.07,10600,814.44,0,0,0,2013-01-01,Completed,4696.52,2013-02-01
686310,0,2007-06-01,0,0,0,8,0,1346,0.21,12,4179.268632,4179.27,3000,1179.27,0,0,0,2014-10-01,Completed,1176.14,2016-05-01
686343,0,2000-09-01,0,0,0,9,0,36542,0.86,17,1450.68,1450.68,360.33,390.91,0,699.44,6.59,2011-05-01,Completed,376.92,2016-03-01
686414,0,2004-07-01,0,0,0,8,0,6389,0.77,13,8901.002505,8901,8000,901,0,0,0,2013-09-01,Completed,1727.77,2015-12-01
686431,0,2007-07-01,2,0,0,5,0,2231,0.81,7,7298.401132,7298.4,5000,2298.4,0,0,0,2016-03-01,Completed,121.05,2016-05-01
686474,0,2000-03-01,0,0,0,13,0,17143,0.26,35,4694.539303,4642.38,4500,194.54,0,0,0,2012-03-01,Completed,3342.19,2012-05-01
686476,0,2000-10-01,0,0,0,20,0,12173,0.56,45,5161.47,5161.47,4537.47,546.31,14.98,62.71,0.63,2014-01-01,Completed,323.42,2014-06-01
686750,0,2001-04-01,1,62,0,16,0,6058,0.39,21,3764.372558,3764.37,3000,764.37,0,0,0,2013-09-01,Completed,1295.23,2013-09-01
686751,0,1995-04-01,1,0,0,2,0,2725,0.91,6,4485.218713,4485.22,3600,885.22,0,0,0,2013-06-01,Completed,1196.25,2013-06-01
686772,0,1999-05-01,1,0,0,14,0,124225,0.27,42,19006.72407,19006.72,16000,3006.72,0,0,0,2012-12-01,Completed,8047.12,2015-07-01
686793,1,2005-08-01,0,9,0,2,0,5514,0.5,5,6514.202172,6514.2,5625,889.2,0,0,0,2012-12-01,Completed,2415.51,2012-12-01
686797,0,1990-07-01,2,0,0,19,0,9074,0.14,42,7002.419079,7002.42,5400,1602.42,0,0,0,2016-03-01,Completed,115.93,2016-05-01
686823,0,2003-09-01,0,0,0,7,0,4944,0.82,17,30013.10916,26658.48,21000,9013.11,0,0,0,2014-03-01,Completed,11282.05,2016-05-01
686849,0,1982-06-01,0,63,0,4,0,460,0.05,21,7857.29048,7857.29,7000,857.29,0,0,0,2014-03-01,Completed,256.16,2016-05-01
686857,0,1999-07-01,1,0,0,13,0,32120,0.5,29,23036.79005,22890.99,15800,7236.79,0,0,0,2015-12-01,Completed,1510.39,2015-12-01
686899,4,1986-10-01,1,6,0,12,0,7145,0.55,57,18199.73981,18199.74,13250,4949.74,0,0,0,2013-07-01,Completed,8955.91,2014-08-01
686910,0,2006-10-01,0,0,0,5,0,5970,0.88,10,4982.52,4982.52,2479.28,2199.17,0,304.07,2.98,2013-04-01,Completed,400,2013-09-01
686911,1,1992-10-01,0,23,0,6,0,5640,0.39,35,14089.6,13913.48,14000,89.6,0,0,0,2011-04-01,Completed,14092.54,2016-03-01
686913,0,2006-09-01,0,0,0,12,0,2987,0.7,17,2287.389404,2287.39,2150,137.39,0,0,0,2012-10-01,Completed,30.82,2014-12-01
686923,0,1979-12-01,0,0,0,14,0,13754,0.75,19,18414.07445,18126.35,16000,2414.07,0,0,0,2012-10-01,Completed,9317.36,2015-09-01
686975,0,1984-05-01,0,43,0,9,0,62057,0.85,15,29844.34719,29498.14,28000,1844.35,0,0,0,2011-10-01,Completed,29.29,2011-10-01
686989,0,1990-02-01,1,0,0,12,0,22022,0.75,19,21699.24,13796.1,4634.51,6622.44,40.13,10402.16,1024.17,2012-06-01,Completed,867.41,2012-09-01
687022,0,1991-04-01,2,0,0,11,0,20044,0.7,33,12153.37,12153.37,12000,153.37,0,0,0,2011-04-01,Completed,12155.25,2016-03-01
687039,0,1987-12-01,1,0,0,6,0,12433,0.89,13,11196.27002,11196.27,8400,2796.27,0,0,0,2015-01-01,Completed,2686.8,2016-05-01
687062,1,1994-02-01,0,4,0,14,0,14716,0.6,31,28259.29168,28256.61,20000,8259.29,0,0,0,2013-07-01,Completed,13725.28,2013-08-01
687065,0,1998-08-01,0,67,101,4,1,7023,0.86,7,5780.468615,5780.47,5000,780.47,0,0,0,2013-09-01,Completed,1103.39,2013-10-01
687114,2,2001-12-01,1,4,0,9,0,8880,0.32,24,12928.34936,12928.35,10800,2110.74,17.61,0,0,2014-04-01,Completed,246.87,2014-04-01
687134,0,1999-01-01,0,0,0,4,0,0,0,14,13974.14001,13974.14,11000,2974.14,0,0,0,2015-02-01,Completed,3160.03,2015-02-01
687163,0,1995-03-01,0,34,0,5,0,3128,0.55,7,2806.175171,2806.18,2500,306.18,0,0,0,2014-03-01,Completed,86.01,2014-03-01
687206,0,1998-12-01,0,0,0,11,0,16191,0.83,26,15561.26851,15561.27,12000,3561.27,0,0,0,2016-03-01,Completed,259.02,2016-03-01
687214,0,2001-01-01,0,0,0,4,0,961,0.05,25,14735.81909,14735.82,14000,735.82,0,0,0,2011-10-01,Completed,11101.93,2016-01-01
687218,0,2003-07-01,0,0,0,6,0,11112,0.64,9,11442.60256,11386.78,10250,1192.6,0,0,0,2014-03-01,Completed,348.44,2014-03-01
687222,0,2005-09-01,0,0,0,4,0,4572,0.65,5,1346.946768,1346.95,1200,146.95,0,0,0,2014-03-01,Completed,42.22,2014-03-01
687230,0,2004-07-01,0,0,0,4,0,3489,0.28,5,5551.267416,5551.27,5000,551.27,0,0,0,2014-03-01,Completed,159.26,2014-04-01
687235,0,1999-05-01,1,0,116,12,1,8319,0.54,32,20513.75452,20510.7,15000,5513.75,0,0,0,2013-12-01,Completed,8396.77,2016-05-01
687239,0,2006-10-01,0,0,0,4,0,3069,0.28,4,3362.067873,3362.07,3000,362.07,0,0,0,2012-03-01,Completed,2718.29,2012-03-01
687289,0,1994-04-01,2,0,0,6,0,5142,0.74,21,7567.336258,7567.34,7000,567.34,0,0,0,2012-09-01,Completed,3901.68,2012-09-01
687338,0,1994-01-01,3,0,0,8,0,5034,0.21,15,578.48,578.48,434.48,144,0,0,0,2011-07-01,Completed,145.21,2016-05-01
687361,1,1995-04-01,0,17,0,8,0,6314,0.49,20,1705.1,1705.1,1058.01,647.09,0,0,0,2012-01-01,Completed,171.44,2016-05-01
687363,0,2004-04-01,0,56,0,2,0,0,0,7,6178.819453,6178.82,5400,778.82,0,0,0,2013-05-01,Completed,1764.52,2013-05-01
687405,0,2000-03-01,3,0,0,5,0,19655,0.65,13,4668.380989,4668.38,4000,668.38,0,0,0,2014-01-01,Completed,387.68,2015-06-01
687406,0,2006-04-01,0,0,0,4,0,1073,0.18,8,2369.821428,2314.71,2150,219.82,0,0,0,2013-03-01,Completed,842.22,2013-04-01
687408,0,1994-06-01,2,0,0,11,0,4982,0.58,24,8037.719363,8037.72,7200,837.72,0,0,0,2014-03-01,Completed,246.36,2014-03-01
687417,0,1996-05-01,2,0,0,18,0,26874,0.29,34,42357.63016,42244.48,28075,14282.63,0,0,0,2015-07-01,Completed,6116.22,2015-08-01
687479,0,1976-06-01,4,0,0,19,0,34329,0.23,63,5043.710625,5043.71,5000,43.71,0,0,0,2011-04-01,Completed,5044.35,2013-10-01
687492,0,2003-12-01,0,0,0,6,0,15957,0.76,18,35449.39076,32967.39,29700,5749.39,0,0,0,2012-05-01,Completed,25683.03,2012-05-01
687503,0,1994-09-01,2,0,0,22,0,46127,0.86,55,36049.41731,35572.81,28000,8049.42,0,0,0,2012-10-01,Completed,22692.1,2015-11-01
687534,0,1993-08-01,1,0,0,10,0,3054,0.05,25,8134.09,8095.21,5088.7,2592.26,0,453.13,4.53,2013-07-01,Completed,274.49,2013-12-01
687550,0,1998-11-01,1,52,0,12,0,11805,0.56,19,1981.28,1981.28,1431.37,530.26,19.65,0,0,2011-08-01,Completed,393.5,2016-05-01
687570,0,2006-01-01,0,0,0,4,0,2086,0.26,9,6463.409627,6463.41,5950,513.41,0,0,0,2012-08-01,Completed,3508.15,2015-12-01
687618,0,1994-02-01,0,0,0,9,0,16095,0.55,19,14671.51016,14642.74,12750,1921.51,0,0,0,2012-11-01,Completed,9503.52,2014-12-01
687649,0,2002-10-01,0,0,0,3,0,13654,0.86,9,15903.82997,15903.83,14000,1903.83,0,0,0,2012-12-01,Completed,6829.12,2013-02-01
687655,0,1995-12-01,0,0,0,10,0,24496,0.89,25,43969.08988,39815.58,28000,15969.09,0,0,0,2016-01-01,Completed,2250.79,2016-02-01
687669,0,2003-07-01,0,57,0,11,0,7242,0.18,24,15429.18998,15429.19,12000,3429.19,0,0,0,2016-03-01,Completed,256.75,2016-03-01
687690,0,2006-04-01,1,0,0,5,0,3992,0.43,8,5808.070197,5808.07,5000,808.07,0,0,0,2014-03-01,Completed,181.57,2014-03-01
687745,0,2005-12-01,1,0,0,7,0,2616,0.28,14,8281.710004,8281.71,6000,2281.71,0,0,0,2016-02-01,Completed,159.28,2016-02-01
687785,0,1997-12-01,0,0,0,10,0,14095,0.35,35,2784.93,2784.93,1611.05,662.87,0,511.01,75.9,2014-01-01,Completed,67.41,2014-05-01
687805,0,1996-10-01,2,0,0,13,0,13661,0.63,21,13528.07079,13528.07,10000,3528.07,0,0,0,2013-09-01,Completed,6313.83,2013-10-01
687810,0,1989-10-01,1,29,0,17,0,11746,0.18,45,21970.77941,21478.54,20000,1970.78,0,0,0,2012-01-01,Completed,18273.73,2014-05-01
687875,0,2002-10-01,0,0,0,8,0,1628,0.1,12,7551.59974,7551.6,7000,551.6,0,0,0,2013-02-01,Completed,2891.74,2016-05-01
687877,0,2007-05-01,1,0,0,4,0,4276,0.64,8,1211.153775,1211.15,1000,211.15,0,0,0,2012-12-01,Completed,751.56,2012-12-01
687893,0,1991-10-01,2,0,0,14,0,21332,0.51,48,13992.13,12538.07,7069.24,6025.13,0,897.76,9.1,2013-04-01,Completed,90.24,2013-08-01
687902,0,2002-08-01,0,0,0,3,0,0,0.5,14,17284.36443,17284.36,13400,3884.36,0,0,0,2014-03-01,Completed,6729.64,2016-05-01
687915,0,1994-05-01,0,0,0,9,0,11104,0.42,10,8923.184345,8923.18,8000,923.18,0,0,0,2013-12-01,Completed,1010.15,2014-01-01
687939,0,1998-07-01,1,0,0,7,0,44,0,26,5458.819817,5455.07,5000,458.82,0,0,0,2014-03-01,Completed,176.68,2014-03-01
687995,0,1991-03-01,0,0,0,5,0,93097,0.37,31,8046.950833,8021.8,8000,46.95,0,0,0,2011-04-01,Completed,8047.8,2016-03-01
687999,2,1999-11-01,2,14,0,7,0,5380,0.8,38,22838.14494,22099.8,19125,3713.14,0,0,0,2012-05-01,Completed,7342.31,2015-09-01
688020,0,1997-12-01,1,0,0,7,0,5958,0.99,32,5968.607494,5968.61,5000,968.61,0,0,0,2013-01-01,Completed,2255.94,2016-05-01
688026,0,1997-09-01,3,0,0,2,0,4010,0.89,17,18161.9814,17761.35,17000,1161.98,0,0,0,2011-08-01,Completed,16490.64,2011-08-01
688056,0,1999-03-01,0,0,0,7,0,3882,0.9,10,5231.342977,5231.34,4000,1231.34,0,0,0,2016-03-01,Completed,87.13,2016-03-01
688168,0,2003-09-01,3,0,0,14,0,10534,0.34,22,8921.83001,8921.83,6000,2921.83,0,0,0,2015-08-01,Completed,1156.49,2016-04-01
688186,0,1998-04-01,0,65,0,6,0,10154,0.91,30,9069.88,9069.88,6400,2669.88,0,0,0,2015-08-01,Completed,1180.41,2015-08-01
688200,0,1997-12-01,0,0,0,10,0,31980,0.88,23,46483.19994,38555.62,30800,15683.2,0,0,0,2015-09-01,Completed,3004.05,2015-09-01
688201,0,2004-04-01,0,0,0,3,0,5388,0.93,5,7672.992851,7668.94,6500,1172.99,0,0,0,2014-03-01,Completed,252.28,2014-03-01
688229,0,2000-11-01,0,0,0,10,0,8026,0.61,22,10226.3622,10226.36,9000,1226.36,0,0,0,2014-05-01,Completed,339.78,2014-05-01
688262,0,1997-01-01,1,45,0,4,0,872,0.81,30,2782.587319,2782.59,2275,492.59,15,0,0,2014-07-01,Completed,6.17,2015-12-01
688265,0,2001-03-01,2,58,0,10,0,35245,0.57,16,17464.398,17464.4,14400,3064.4,0,0,0,2014-08-01,Completed,498.95,2016-05-01
688289,0,1994-07-01,2,0,0,10,0,18225,0.42,22,30511.26355,30419.73,25000,5511.26,0,0,0,2014-03-01,Completed,922.34,2016-05-01
688360,0,1994-03-01,1,0,0,12,0,55577,0.83,36,30640.20004,29109.45,20875,9765.2,0,0,0,2015-10-01,Completed,2987.34,2015-10-01
688377,0,1988-03-01,2,0,0,9,0,1326,0.08,30,8882.051159,8771.04,8000,882.05,0,0,0,2014-03-01,Completed,254.36,2016-02-01
688415,0,1992-04-01,2,0,113,16,1,4053,0.1,36,16522.02817,16324.16,12525,3981.42,15.61,0,0,2013-08-01,Completed,3242.03,2013-08-01
688463,1,1992-12-01,0,3,0,6,0,18247,0.58,18,10665.9465,10633.53,8225,2440.95,0,0,0,2016-03-01,Completed,177.51,2016-03-01
688483,0,1999-10-01,0,0,0,13,0,23484,0.7,37,5581.772363,5581.77,5000,581.77,0,0,0,2014-03-01,Completed,171.9,2016-05-01
688513,0,2005-11-01,1,33,0,5,0,2583,0.65,7,7121.689994,7121.69,4800,2321.69,0,0,0,2016-02-01,Completed,237.09,2016-03-01
688516,0,1993-01-01,0,0,0,12,0,11052,0.14,32,5981.389324,5921.58,5000,981.39,0,0,0,2016-03-01,Completed,99.08,2016-03-01
688547,0,2001-10-01,0,0,0,9,0,2934,0.26,16,7421.914971,7421.91,7000,421.91,0,0,0,2012-09-01,Completed,15.36,2014-02-01
688569,0,1996-10-01,0,0,0,12,0,12713,0.54,27,6005.591575,6005.59,5000,1005.59,0,0,0,2014-02-01,Completed,58.94,2014-02-01
688572,0,1996-07-01,0,0,0,6,0,21691,0.43,12,24671.43794,22973.65,22100,2571.44,0,0,0,2014-04-01,Completed,696.13,2014-04-01
688588,0,2002-10-01,3,0,0,8,0,1064,0.16,19,9301.040007,9266.33,6700,2541.04,60,0,0,2016-04-01,Completed,159.17,2016-02-01
688659,0,1990-06-01,2,48,0,16,0,16739,0.4,34,30318.01993,30273.12,22000,8318.02,0,0,0,2015-02-01,Completed,6727.91,2015-03-01
688682,1,1999-09-01,0,19,0,6,0,2118,0.66,11,3140.21,3127.24,1135.04,1695.74,29.97,279.46,2.7,2012-10-01,Completed,158.55,2013-02-01
688695,0,1994-12-01,0,0,0,19,0,31356,0.54,46,42337.46301,42276.98,35000,7337.46,0,0,0,2014-03-01,Completed,428.63,2016-02-01
688733,0,1996-11-01,0,28,0,9,0,5214,0.4,32,12655.85703,12655.86,10000,2655.86,0,0,0,2014-10-01,Completed,3797.08,2014-10-01
688740,0,1997-05-01,1,0,0,19,0,15368,0.63,42,35010.21202,31278.81,24000,11010.21,0,0,0,2014-02-01,Completed,13556.84,2016-05-01
688741,0,2002-10-01,0,0,0,13,0,8179,0.36,27,14014.55407,14014.55,12000,2014.55,0,0,0,2014-03-01,Completed,399.2,2016-05-01
688792,0,1997-02-01,1,78,0,9,0,22446,0.83,31,15817.54179,15780.96,14000,1817.54,0,0,0,2013-02-01,Completed,2157.07,2014-08-01
688793,0,1995-01-01,0,44,0,4,0,11698,0.98,14,18035.89484,18035.89,11500,6535.89,0,0,0,2016-03-01,Completed,300.49,2016-03-01
688799,0,1999-10-01,0,0,0,6,0,18658,0.82,9,11366.88,10349.92,5725.89,5640.99,0,0,0,2013-04-01,Completed,31.2,2016-05-01
688802,0,1992-06-01,1,0,0,12,0,48418,0.95,25,28892.37642,28892.38,20000,8892.38,0,0,0,2014-11-01,Completed,9621.55,2016-05-01
688829,0,1994-02-01,3,32,0,10,0,10803,0.28,22,16498.31411,16498.31,11500,4998.31,0,0,0,2016-05-01,Completed,274.49,2016-05-01
688840,0,1995-11-01,1,0,0,13,0,20154,0.48,33,7441.69,7441.69,4181.35,3260.34,0,0,0,2012-10-01,Completed,38.7,2016-05-01
688845,0,1996-10-01,1,50,0,8,0,2696,0.84,24,2670.774852,2670.77,2200,470.77,0,0,0,2014-03-01,Completed,79.22,2016-05-01
688858,0,1998-05-01,1,0,0,13,0,0,0,23,13178.64271,13178.64,12000,1178.64,0,0,0,2013-03-01,Completed,3144.98,2016-04-01
688911,0,1997-04-01,0,36,0,11,0,6233,0.97,14,12140.21827,12140.22,10000,2140.22,0,0,0,2014-03-01,Completed,354.37,2014-03-01
688914,0,1965-10-01,0,0,0,9,0,12115,0.19,33,10857.53439,10857.53,10000,857.53,0,0,0,2014-03-01,Completed,326.62,2014-03-01
