Loan_ID,Member_ID,Loan_Amnt,Funded_Amnt,Funded_Amnt_Inv,Term_Months,Int_rate,Installment,Customer_Grade,Customer_Sub_Grade,Emp_Length,Home_Ownership,Annual_income,Verification_Status,Issue_Date,Loan_Status,Good_vs_Bad_Loan,Purpose,State,Debt_to_Income_Ratio
771900,973724,4950,4950,4950,36,10.99,162.04,B,B3,10+ years,MORTGAGE,75000,Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,NY,23.85
771915,973740,6400,6400,6400,36,9.67,205.52,B,B1,2 years,RENT,46000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,8.45
771972,973801,12000,12000,12000,60,16.89,297.53,D,D4,4 years,MORTGAGE,49200,Not Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,OH,23
771997,973831,2500,2500,2500,36,6.99,77.19,A,A3,Not Provided,RENT,16560,Verified,2011-06-01,Fully Paid,Good Loan,vacation,MA,17.03
772013,973849,6500,6500,6500,36,10.99,212.78,B,B3,4 years,RENT,45000,Not Verified,2011-06-01,Fully Paid,Good Loan,medical,FL,13.09
772020,973860,10000,10000,10000,36,7.49,311.02,A,A4,7 years,MORTGAGE,75000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NV,7.3
772043,973887,3500,3500,3500,60,10.59,75.39,B,B2,1 year,RENT,54000,Not Verified,2011-06-01,Charged Off,Bad Loan,other,WA,8.38
772054,973898,11000,11000,11000,60,17.99,279.27,E,E1,4 years,RENT,60000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,KS,8.04
772058,973902,21700,21700,21550,36,11.99,720.65,B,B5,4 years,RENT,57000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,IL,18.46
772112,974013,30225,30225,30175,60,13.99,703.13,C,C3,4 years,MORTGAGE,52000,Verified,2011-06-01,Charged Off,Bad Loan,small_business,AL,17.1
772157,974063,35000,35000,12800,60,22.11,968.86,G,G1,2 years,RENT,122300,Verified,2011-06-01,Fully Paid,Good Loan,small_business,SC,10.71
772158,974065,4375,4375,4375,36,9.99,141.15,B,B1,Not Provided,RENT,16800,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,AZ,19.5
772186,974093,4000,4000,4000,36,13.49,135.73,C,C2,10+ years,OWN,36000,Source Verified,2011-06-01,Fully Paid,Good Loan,car,FL,2.2
772189,974096,9075,9075,9025,36,7.49,282.25,A,A4,6 years,MORTGAGE,85000,Not Verified,2011-06-01,Fully Paid,Good Loan,credit_card,GA,20.95
772199,974106,11000,11000,11000,36,11.99,365.31,B,B5,3 years,RENT,90000,Source Verified,2011-06-01,Fully Paid,Good Loan,small_business,VA,12.53
772226,974139,3500,3500,3500,36,5.42,105.56,A,A1,6 years,RENT,39336,Not Verified,2011-06-01,Fully Paid,Good Loan,car,NH,12.93
772251,974165,1000,1000,1000,36,11.49,32.98,B,B4,Not Provided,RENT,16800,Not Verified,2011-06-01,Fully Paid,Good Loan,other,NY,8.5
772265,974181,14200,14200,14200,36,10.99,464.83,B,B3,10+ years,RENT,92000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,GA,8.28
772268,974177,5600,5600,5600,36,10.59,182.26,B,B2,3 years,MORTGAGE,33000,Source Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,SC,24.33
772278,974194,20000,20000,20000,60,16.89,495.87,D,D4,1 year,MORTGAGE,90000,Verified,2011-07-01,Current,Good Loan,debt_consolidation,LA,20.15
772287,974205,3000,3000,3000,36,6.99,92.62,A,A3,1 year,RENT,62000,Not Verified,2011-06-01,Fully Paid,Good Loan,wedding,RI,13.55
772288,974207,10000,10000,10000,36,16.49,354,D,D3,4 years,RENT,77500,Verified,2011-06-01,Fully Paid,Good Loan,credit_card,NY,8.66
772289,974206,19000,19000,18725,60,13.49,437.09,C,C2,5 years,MORTGAGE,70000,Verified,2011-06-01,Current,Good Loan,debt_consolidation,AL,10.73
772290,974209,6000,6000,6000,36,11.99,199.26,B,B5,3 years,MORTGAGE,100000,Not Verified,2011-06-01,Charged Off,Bad Loan,home_improvement,OH,17.88
772296,974215,19200,19200,19200,36,9.99,619.44,B,B1,Not Provided,RENT,82000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,12.47
772326,974247,28000,28000,27975,60,19.69,737.01,E,E5,8 years,MORTGAGE,160000,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,OH,16.15
772330,974241,16000,16000,16000,60,10.99,347.8,B,B3,10+ years,MORTGAGE,71000,Source Verified,2011-06-01,Current,Good Loan,major_purchase,NC,6.02
772333,974255,7000,7000,7000,36,16.49,247.8,D,D3,4 years,RENT,30000,Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,PA,3.44
772351,974273,12000,12000,11750,36,7.49,373.22,A,A4,2 years,MORTGAGE,91228,Source Verified,2011-06-01,Fully Paid,Good Loan,credit_card,AZ,6.51
772361,974286,4800,4800,4700,36,11.99,159.41,B,B5,2 years,RENT,57408,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,LA,16.96
772370,974295,25000,25000,17782.08,60,11.99,555.99,B,B5,4 years,MORTGAGE,60000,Verified,2011-06-01,Current,Good Loan,debt_consolidation,TX,17.98
772392,974320,5000,5000,5000,36,7.49,155.51,A,A4,1 year,RENT,50000,Source Verified,2011-06-01,Fully Paid,Good Loan,credit_card,MA,9.86
772405,974334,35000,35000,34950,60,20.62,939.41,F,F2,4 years,MORTGAGE,120000,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,UT,20.14
772417,974348,14000,14000,13271.00681,60,18.39,358.49,E,E2,4 years,MORTGAGE,83000,Verified,2011-07-01,Charged Off,Bad Loan,debt_consolidation,TX,14.66
772430,974361,10000,10000,9875,36,8.49,315.63,A,A5,10+ years,MORTGAGE,105000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,MI,8.71
772450,974384,16000,10450,10450,60,10.99,227.16,B,B3,10+ years,OWN,60000,Not Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,TX,23.06
772458,974392,5000,5000,5000,36,6.99,154.37,A,A3,10+ years,MORTGAGE,95000,Not Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,NC,13.24
772507,974443,6000,6000,6000,36,5.42,180.96,A,A1,Not Provided,MORTGAGE,130000,Source Verified,2011-06-01,Fully Paid,Good Loan,other,IL,15.29
772516,974451,18000,18000,17950,60,15.99,437.63,D,D2,< 1 year,RENT,38616,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,KY,21.47
772558,974496,4400,4400,4400,36,8.49,138.88,A,A5,5 years,RENT,32496,Verified,2011-06-01,Fully Paid,Good Loan,other,NY,23.97
772597,974536,8400,8400,8400,36,6.99,259.33,A,A3,10+ years,MORTGAGE,70000,Not Verified,2011-06-01,Fully Paid,Good Loan,medical,OH,8.66
772603,974542,12000,12000,11750,36,7.49,373.22,A,A4,4 years,OWN,201000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,1.34
772608,974547,1350,1350,1350,36,9.99,43.56,B,B1,7 years,RENT,23004,Verified,2011-06-01,Fully Paid,Good Loan,other,TX,23.37
772651,974641,1700,1700,1700,36,6.99,52.49,A,A3,5 years,RENT,27000,Not Verified,2011-06-01,Fully Paid,Good Loan,car,VA,5.2
772665,974655,3600,3600,3600,36,7.49,111.97,A,A4,< 1 year,RENT,30000,Source Verified,2011-06-01,Fully Paid,Good Loan,medical,TX,15.72
772682,974674,23000,23000,23000,60,13.49,529.11,C,C2,2 years,RENT,81000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,FL,16.33
772684,974676,10000,10000,10000,60,16.89,247.94,D,D4,10+ years,MORTGAGE,207996,Verified,2011-06-01,Fully Paid,Good Loan,other,CA,11.04
772690,974682,8000,8000,8000,36,9.99,258.1,B,B1,10+ years,OWN,42000,Not Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,PA,21.97
772694,960288,8800,8800,8800,60,13.49,202.45,C,C2,1 year,RENT,35400,Verified,2011-06-01,Fully Paid,Good Loan,credit_card,CA,12.68
772701,974692,5000,5000,5000,36,13.49,169.66,C,C2,9 years,RENT,34400,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,IL,18.84
772702,974693,15000,15000,15000,36,10.99,491.01,B,B3,7 years,MORTGAGE,87000,Source Verified,2011-06-01,Fully Paid,Good Loan,small_business,SC,12.01
772704,974695,15000,15000,14950,36,14.79,518.44,C,C4,Not Provided,OWN,45000,Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,PA,19.97
772705,974696,20000,20000,19950,36,12.99,673.79,C,C1,10+ years,MORTGAGE,120000,Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,CA,12.69
772715,974706,12200,12200,12200,60,12.99,277.53,C,C1,3 years,MORTGAGE,200000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,KS,15.78
772722,974713,24000,24000,23612.81054,60,15.99,583.51,D,D2,10+ years,MORTGAGE,60000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NV,13.98
772732,974723,2000,2000,1900,36,18.39,72.7,E,E2,1 year,RENT,24000,Not Verified,2011-06-01,Charged Off,Bad Loan,other,AZ,22.6
772775,974770,18000,18000,18000,60,16.89,446.29,D,D4,4 years,MORTGAGE,96000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CO,11.22
772782,974777,12325,12325,12075,60,11.49,271,B,B4,2 years,RENT,42000,Not Verified,2011-06-01,Charged Off,Bad Loan,house,PA,17.03
772786,974781,9000,9000,8893.849515,36,5.99,273.76,A,A2,4 years,RENT,45000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,MN,25.97
772787,974782,5000,5000,5000,36,14.79,172.82,C,C4,3 years,MORTGAGE,83200,Not Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,OH,13.76
772788,974783,9900,9900,9575,36,6.99,305.64,A,A3,4 years,MORTGAGE,138000,Verified,2011-06-01,Fully Paid,Good Loan,moving,PA,18.85
772794,974789,10000,10000,10000,36,16.89,355.99,D,D4,9 years,MORTGAGE,45000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,TX,17.17
772803,974799,10000,10000,10000,60,10.99,217.38,B,B3,2 years,RENT,36228,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,MD,21.33
772806,974802,27000,27000,26725,60,18.49,692.84,D,D5,6 years,MORTGAGE,83004,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,VA,14.62
772807,974803,1000,1000,1000,36,6.99,30.88,A,A3,10+ years,OWN,39000,Not Verified,2011-06-01,Fully Paid,Good Loan,other,VA,28.28
772816,974812,35000,35000,25850,60,15.23,836.88,C,C5,10+ years,MORTGAGE,120000,Source Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,IL,22.74
772821,974818,5000,5000,5000,36,9.99,161.32,B,B1,10+ years,MORTGAGE,65004,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,PA,15.3
772827,974819,20000,20000,19950,60,11.49,439.76,B,B4,10+ years,MORTGAGE,42000,Verified,2011-06-01,Charged Off,Bad Loan,home_improvement,LA,4.97
772883,974885,4000,4000,4000,36,13.49,135.73,C,C2,1 year,RENT,40000,Not Verified,2011-06-01,Fully Paid,Good Loan,other,CT,1.56
772890,974892,1000,1000,1000,36,9.99,32.27,B,B1,< 1 year,MORTGAGE,84000,Not Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,FL,9.11
772910,974916,9150,9150,9000,36,10.59,297.79,B,B2,8 years,RENT,30000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,FL,22.92
772924,974932,29375,29375,28859.07488,60,20.62,788.43,F,F2,10+ years,MORTGAGE,46800,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NC,17.67
772928,974931,14400,14400,14375,60,13.49,331.27,C,C2,2 years,OWN,38400,Not Verified,2011-06-01,Fully Paid,Good Loan,car,NY,23.94
773002,975010,10000,10000,10000,36,15.99,351.53,D,D2,9 years,MORTGAGE,110000,Not Verified,2011-06-01,Fully Paid,Good Loan,credit_card,IL,21.52
773009,975017,5000,5000,5000,36,5.42,150.8,A,A1,10+ years,MORTGAGE,53200,Not Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,KY,11.3
773030,975028,9600,9600,9575,36,13.99,328.06,C,C3,10+ years,RENT,58000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,FL,23.81
773040,975049,14700,14700,14041.64853,60,16.89,364.47,D,D4,2 years,RENT,43000,Source Verified,2011-06-01,Current,Good Loan,debt_consolidation,PA,11.36
773063,975074,35000,35000,34975,60,19.69,921.26,E,E5,4 years,MORTGAGE,135000,Verified,2011-06-01,Charged Off,Bad Loan,home_improvement,GA,10.49
773092,975107,8000,8000,7925,36,17.49,287.18,D,D5,10+ years,RENT,25000,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,CA,18.72
773111,975126,2400,2400,2400,36,8.49,75.76,A,A5,3 years,RENT,22800,Not Verified,2011-06-01,Charged Off,Bad Loan,car,WA,5.26
773117,975132,12000,12000,12000,60,15.99,291.76,D,D2,1 year,MORTGAGE,50000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,UT,13.51
773119,975134,13000,13000,12975,36,12.99,437.96,C,C1,7 years,MORTGAGE,45600,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,VA,14.18
773205,975225,9000,9000,9000,60,16.49,221.22,D,D3,5 years,RENT,54000,Source Verified,2011-06-01,Current,Good Loan,other,TX,6.6
773223,975245,8000,8000,8000,36,13.49,271.45,C,C2,2 years,RENT,82710,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,MA,15.79
773225,975247,8000,8000,8000,36,11.49,263.78,B,B4,5 years,RENT,95000,Source Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,FL,10.17
773228,975250,12000,12000,12000,36,10.99,392.81,B,B3,2 years,RENT,95000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,4.57
773235,975259,18000,18000,17827.57126,36,8.49,568.14,A,A5,9 years,RENT,82000,Verified,2011-06-01,Fully Paid,Good Loan,medical,TX,24.16
773236,975260,20000,20000,19975,60,11.99,444.79,B,B5,1 year,RENT,51996,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,12.44
773247,975272,4200,4200,4200,36,15.23,146.07,C,C5,6 years,RENT,30000,Source Verified,2011-06-01,Fully Paid,Good Loan,car,VA,7.64
773278,975304,18000,18000,17975,60,20.25,479.4,F,F1,10+ years,MORTGAGE,160000,Verified,2011-06-01,Current,Good Loan,home_improvement,CT,5
773298,975326,12000,12000,12000,60,19.69,315.87,E,E5,10+ years,MORTGAGE,41500,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,MI,13.01
773300,975328,2400,2400,2400,60,8.49,49.23,A,A5,10+ years,MORTGAGE,107000,Source Verified,2011-06-01,Fully Paid,Good Loan,car,VA,7.1
773354,975386,3000,3000,3000,36,9.99,96.79,B,B1,1 year,RENT,45000,Not Verified,2011-06-01,Fully Paid,Good Loan,credit_card,MA,21.12
773362,975395,10000,10000,10000,36,9.99,322.63,B,B1,7 years,MORTGAGE,50000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,TX,11.4
773414,975456,12000,12000,12000,60,13.49,276.06,C,C2,4 years,RENT,48000,Source Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,FL,19.13
773438,975486,25000,25000,24975,60,14.79,592,C,C4,5 years,MORTGAGE,159996,Verified,2011-06-01,Current,Good Loan,debt_consolidation,WA,12.77
773467,975518,15000,15000,15000,36,5.99,456.27,A,A2,10+ years,MORTGAGE,55000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,KY,22.13
773475,975526,35000,22975,22975,36,15.99,807.62,D,D2,< 1 year,MORTGAGE,98000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,DC,10.51
773533,975589,7175,7175,7175,36,7.49,223.16,A,A4,< 1 year,RENT,85000,Not Verified,2011-06-01,Fully Paid,Good Loan,wedding,FL,29.29
773550,975608,9900,9900,9887.294342,36,5.99,301.14,A,A2,4 years,MORTGAGE,90000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,FL,21.87
773619,975687,14400,14400,14400,60,11.49,316.63,B,B4,10+ years,RENT,52000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,PA,20.58
773649,975719,18000,18000,17675,36,8.49,568.14,A,A5,3 years,MORTGAGE,102000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,PA,9.53
773654,975724,9000,9000,9000,36,11.99,298.89,B,B5,6 years,RENT,33000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NJ,12.76
773677,975748,35000,21825,21326.76996,60,19.69,574.48,E,E5,10+ years,MORTGAGE,65000,Verified,2011-07-01,Fully Paid,Good Loan,debt_consolidation,FL,18.06
773732,975809,9000,9000,8700,36,6.99,277.86,A,A3,4 years,MORTGAGE,75000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,WI,13.88
773787,975867,7000,7000,7000,36,11.49,230.8,B,B4,10+ years,MORTGAGE,72000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CT,20.08
773791,959602,32000,32000,32000,60,14.79,757.76,C,C4,6 years,RENT,60000,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,NY,19.64
773833,975917,9600,9600,9600,36,7.49,298.58,A,A4,7 years,MORTGAGE,69000,Not Verified,2011-06-01,Fully Paid,Good Loan,credit_card,PA,15.44
773834,975918,16000,16000,16000,60,12.99,363.97,C,C1,6 years,MORTGAGE,65000,Source Verified,2011-06-01,Fully Paid,Good Loan,wedding,IL,18.24
773835,975919,20000,20000,19950,60,12.99,454.96,C,C1,10+ years,MORTGAGE,90000,Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,FL,10.08
773868,975955,15000,15000,14750,60,11.99,333.6,B,B5,2 years,MORTGAGE,50000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,OH,11.04
773883,975971,3200,3200,3200,36,15.62,111.91,D,D1,3 years,RENT,42000,Not Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,CA,8.43
773909,975997,4000,4000,4000,36,17.49,143.59,D,D5,3 years,MORTGAGE,52200,Not Verified,2011-06-01,Fully Paid,Good Loan,other,GA,18.21
773911,975999,3200,3200,3200,36,12.99,107.81,C,C1,5 years,RENT,78000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,17.54
773926,976015,2000,2000,2000,36,6.99,61.75,A,A3,Not Provided,MORTGAGE,26784,Not Verified,2011-06-01,Charged Off,Bad Loan,other,MD,9.99
773935,976023,10000,10000,10000,60,11.49,219.88,B,B4,7 years,RENT,43008,Not Verified,2011-06-01,Charged Off,Bad Loan,other,NJ,19.95
773949,976039,9950,9950,9950,36,8.49,314.06,A,A5,1 year,RENT,30000,Source Verified,2011-06-01,Fully Paid,Good Loan,credit_card,WA,23.28
773995,976090,4000,4000,3975,36,11.49,131.89,B,B4,Not Provided,MORTGAGE,47100,Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,AZ,7.57
774013,976107,1750,1750,1750,36,9.99,56.46,B,B1,5 years,RENT,9840,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,WV,22.56
774039,976138,6700,6700,6700,36,13.49,227.34,C,C2,6 years,RENT,53000,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,FL,12.43
774055,976154,10000,10000,10000,36,12.99,336.9,C,C1,5 years,RENT,54996,Not Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,4.43
774063,976162,10000,10000,10000,36,17.99,361.48,E,E1,7 years,RENT,54000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,20.87
774066,976166,8400,8400,8400,60,16.89,208.27,D,D4,< 1 year,RENT,44400,Source Verified,2011-06-01,Charged Off,Bad Loan,wedding,CA,11.38
774077,976178,10000,10000,10000,36,10.99,327.34,B,B3,2 years,RENT,62364,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,24.75
774142,976246,10000,10000,10000,36,11.99,332.1,B,B5,4 years,OWN,82000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,17.62
774155,976259,12000,12000,12000,36,7.49,373.22,A,A4,5 years,RENT,60000,Not Verified,2011-06-01,Fully Paid,Good Loan,credit_card,PA,8.64
774171,976325,17000,17000,16950,36,12.99,572.72,C,C1,1 year,RENT,35400,Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,NY,15.97
774182,976338,6000,6000,6000,36,7.49,186.61,A,A4,5 years,OWN,14400,Source Verified,2011-06-01,Fully Paid,Good Loan,other,FL,10.08
774199,976356,7600,7600,7600,36,15.62,265.77,D,D1,< 1 year,RENT,55000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,7.88
774207,976365,10000,10000,9975,36,14.79,345.63,C,C4,1 year,RENT,140900,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,WA,23.27
774216,976377,12000,12000,12000,60,16.49,294.96,D,D3,10+ years,RENT,48000,Verified,2011-06-01,Charged Off,Bad Loan,small_business,NY,18.63
774230,976390,2000,2000,2000,36,11.99,66.42,B,B5,2 years,RENT,36000,Not Verified,2011-06-01,Fully Paid,Good Loan,renewable_energy,CA,21.68
774240,976400,11000,11000,11000,36,13.49,373.24,C,C2,3 years,RENT,29472,Source Verified,2011-06-01,Fully Paid,Good Loan,credit_card,MD,12.91
774252,976412,6000,6000,6000,36,13.49,203.59,C,C2,10+ years,MORTGAGE,72000,Not Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,TX,20.58
774258,976419,6800,6800,6800,60,18.39,174.13,E,E2,3 years,MORTGAGE,42000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,OK,21.86
774260,976422,3150,3150,3150,36,6,95.83,B,B2,4 years,RENT,96000,Not Verified,2011-06-01,Fully Paid,Good Loan,home_improvement,CA,13.71
774265,976427,5600,5600,5550,36,9.99,180.67,B,B1,10+ years,RENT,102552,Verified,2011-06-01,Fully Paid,Good Loan,medical,CA,22.79
774286,976449,7200,7200,7200,36,10.99,235.69,B,B3,2 years,RENT,42000,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,NY,4.23
774287,976450,23500,23500,23500,60,15.23,561.91,C,C5,10+ years,MORTGAGE,73000,Verified,2011-07-01,Current,Good Loan,debt_consolidation,PA,10.88
774290,976453,35000,34675,34650,60,16.89,859.72,D,D4,10+ years,MORTGAGE,117600,Verified,2011-06-01,Charged Off,Bad Loan,credit_card,IL,10.97
774295,976458,5000,5000,5000,36,10.99,163.67,B,B3,1 year,RENT,48500,Source Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,CA,20.04
774318,976483,20000,20000,20000,60,12.99,454.96,C,C1,7 years,MORTGAGE,200000,Source Verified,2011-06-01,Current,Good Loan,home_improvement,NY,2.39
774335,976503,7125,7125,6875,36,9.99,229.88,B,B1,2 years,MORTGAGE,60000,Source Verified,2011-06-01,Charged Off,Bad Loan,debt_consolidation,PA,13.38
774336,976505,20000,20000,19725,60,18.39,512.13,E,E2,5 years,MORTGAGE,60000,Verified,2011-06-01,Fully Paid,Good Loan,debt_consolidation,PA,23.56
774349,976519,5000,5000,5000,36,14.82,172.89,C,C3,4 years,MORTGAGE,39996,Verified,2011-06-01,Fully Paid,Good Loan,other,NJ,5.25
774408,976583,12000,12000,11950,36,9.99,387.15,B,B1,1 year,RENT,63250,Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,PA,26.09
774416,976591,1500,1500,1500,36,8.49,47.35,A,A5,Not Provided,MORTGAGE,35376,Not Verified,2011-06-01,Fully Paid,Good Loan,other,AZ,15.71
774426,976601,5500,5500,5500,36,5.42,165.88,A,A1,7 years,MORTGAGE,37290,Not Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,GA,13.03
774428,976602,30000,30000,30000,60,13.99,697.9,C,C3,10+ years,MORTGAGE,135000,Source Verified,2011-06-01,Fully Paid,Good Loan,major_purchase,TX,2.27
